name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-15	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_28	In all the heat of the debate this week, we have to recall that Ireland has lots to be proud of when it comes to public service broadcasting and that has to be said. However, there are many areas where we can do better. We boast generations of talented writers and artists, many of whom have had to leave these shores to have their work seen and heard. The work of many who are here and are contributing so much to news coverage and the creation of content here at home is desperately undervalued by our national broadcaster. Far too many of those who keep the lights on and the cameras rolling at RTÉ are denied a fair wage, a pension, holidays and maternity leave because they are trapped on bogus self-employment contracts. That is the reality. These workers' rights issues are not receiving enough scrutiny. Instead, our time is preoccupied by what our colleague, Senator Marie Sherlock, has rightly described as the upstairs-downstairs culture that prevails at RTÉ and the indefensible conduct of a few at the top. Yesterday’s committee appearances confirmed that. People were rightly shocked at the revelation that the former director general of RTÉ signed off on a €450,000 retirement payment for the former chief financial officer, Breda O’Keeffe. People are also shocked when they compare this extraordinary outlay with RTÉ's decision to spend tens of thousands of euro appealing findings made by the Department of Social Protection on bogus self-employment practices at the station. Those who are most demoralised by the revelations of the past year, the revelations of secret golden handshakes, are the staff on the ground who are paying for the very flaithiúlach approach being taken by those at the top to the resources of a struggling public body. We all want to move on and focus on issues such as the workers' rights I have mentioned and, crucially, the key issue of the future funding model for the broadcaster, which the Government has not yet answered. The Government and RTÉ also have questions to answer about the past conduct of those at the top. The Tánaiste said just now that there must be transparency and accountability and he said earlier today that the exit package given to Breda O’Keeffe should be reassessed. Indeed, he suggested she might consider paying back excessive amounts. However, this is not just about one individual’s retirement deal. I think the Tánaiste agrees with that. We know there are others. RTÉ's former director of strategy, Rory Coveney, also received an exit package when he resigned in July but we do not know the value of that payment or what it was for. When asked, a spokesperson said that RTÉ could not provide more information. We know that everybody wants to turn over a new leaf and focus on real issues but that cannot happen while public money is apparently still being spent sustaining the bad culture of old and fighting those who are bearing the brunt of this crisis at the Workplace Relations Commission or the High Court. Can the Tánaiste say how the Government is going to go about achieving that accountability and transparency he has said is so badly needed? While we in the Labour Party absolutely support decent investment in public service broadcasting, and pay our TV licences, we still need to know how much of the public money going into the national broadcaster has been spent covering the costs of yet another lucrative exit package and how much has been spent fighting the rights of workers who are struggling at the bottom of the system in RTÉ.	spk_248
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-15	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_28	I thank the Tánaiste for responding on the issue of workers' rights at RTÉ. Indeed, there are very serious issues for workers at levels below those top management levels at RTÉ. Trevor Keegan, chair of the National Union of Journalists, NUJ, group at RTÉ said today that the impending redundancies at RTÉ loom large and that the prospect is impacting morale among staff at all levels below top management. The Tánaiste is right about that. When will we see results? When will we see an outcome from the Minister's review? When will we see actual improvement in conditions for those who are currently on those bogus self-employed contracts, those who are incorrectly being described by RTÉ as contractors when they are actually staff? When will see certainty and clarity for staff on their future? That relies on a future funding model and we have not got clarity from the Government in that regard. The Tánaiste has said he wants transparency and accountability around past conduct and payments made to those at the top. We still have a real lack of information and clarity about the payments made to others, beyond Breda O'Keeffe. Kevin Bakhurst took up his position on Monday, 10 July. Rory Coveney announced his resignation on Sunday, 9 July.We still have no clarity about exit payments in this regard, nor about exit payments to others at the top level in RTÉ. We need to know from the Government what it is going to do about it.	spk_250
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-15	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_29	Last night in Dublin city centre and in Cork, we saw hundreds of delivery workers in high-vis gear on bikes take to the streets to strike and to protest against the exploitation they face because of the practices of online platforms like Deliveroo and Just Eat. We know that platform workers such as delivery drivers are paying a very high price for our convenience. These workers have been utterly exploited throughout the years and we have allowed a model to develop whereby cycling across the cities on the island come rail, hail or shine, they nonetheless still earn much less than the national minimum wage with many riders reporting that their payment is dropping to as little as €1 per hour. What is the Government doing to support them and why did it oppose the EU platform workers directive that should have been agreed before Christmas and that would have provided some rights and support for workers such as the delivery riders who took to the streets last night?	spk_274
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	The death toll in Gaza has reached more than 30,000 people. Gaza is one of the most densely populated areas in the world and under Israeli bombardment, its people have been brutally displaced and forced into ever more cramped and overcrowded spaces, most recently into Rafah. They are still being bombarded, even now in Rafah. We are witnessing Armageddon. There is nowhere left for a desperate civilian population to go in Gaza.On 7 October, we saw the horrific Hamas attack on Israel and since 7 October, we have seen the loss of civilian life in Gaza on an unthinkable and unconscionable scale. In recent days, we heard the heartbreaking audio of the last hours of six-year-old Hind Rajab, pleading for help hours before she and her two rescuers were killed by Israeli fire, along with five members of her family. Back in October, the Dáil voted to call for a ceasefire. In doing so, we were one of the first parliaments in the world to make that call but while making calls is important, it is taking action that counts. As long as Ireland delays taking further meaningful steps to put an end to the genocide in Gaza, our complicity in what is happening there is prolonged. There is so much more that the Government can and should be doing, and it would have the support of the Opposition in doing so. For the  While I acknowledge the Taoiseach’s engagement on measures such as the recognition of Palestinian statehood, it is not good enough to say “Wait a little longer”. How long must people in Gaza wait? The death toll is mounting, starvation is setting in and disease is spreading there. We in Ireland must take further action. We must move on legislation to stop Ireland from subsidising genocide and to end trade with occupied territories in Palestine. The Government has said it would prefer to take action on these issues by non-legislative means but there are perfectly good Bills waiting to be passed. I have received a legal opinion which indicates that the occupied territories Bill, initiated by Senator Frances Black, is possible to pass under EU law, so let us do it. Let us move to pass the occupied territories Bill. Will the Taoiseach commit to doing so? At the next European Council meeting, will he press for the suspension of the EU-Israel trade association agreement? We need to do more than call for a ceasefire. There is a solid view on both sides of this House that we need to take action now. We are hearing from so many people across the country of their utter distress and horror at the genocide unfolding before our eyes. We cannot sit back and be complicit.	spk_5
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	I certainly acknowledge that Ireland's response to the humanitarian disaster in Gaza has been strong - stronger than that of many other European countries - but it is still not strong enough. It was important that the Dáil and the Government called for a ceasefire and that the Taoiseach and his Government colleagues defended UNRWA when other countries were not doing so, and we acknowledge that from the Opposition. I am glad to hear the Taoiseach spoke yesterday with the President of the EU Commission on the EU-Israel trade agreement, but we need to do more. The Taoiseach has spoken previously in the House on working with like-minded EU member states on seeking to press further at EU level. What actions are ongoing? With which EU member states is the Government working? We understand Belgium may be one. Now is the time for us to see further action being taken. The Taoiseach stated that Israel is not listening, but it will have to listen if enough countries in the West which currently support it withdraw their support. I am thinking in particular of the US and EU countries, with which Ireland has influence. It is possible for the Taoiseach and the Government to use their influence to a higher and stronger degree as otherwise, we are all complicit in sitting and watching an Armageddon unfold and children such as young Hind Rajab continuing to suffer and die under our watch and that of the world. We need to go further. There are actions we could take here at home, such as passing the occupied territories Bill, and there are actions the Government can take at EU level. 	spk_7
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	"We have seen reports on RTÉ's ""Prime Time"" that 23 properties have been set alight in recent months. Setting these fires amounts to a form of domestic terrorism, as my colleague, Deputy Aodhán Ó Ríordáin, has said. Very concerningly, this spate of arson attacks is posing a real and serious threat to human life. In response to a request from Deputy Ó Ríordáin, on 5 March, the Garda Commissioner and the Minister, Deputy McEntee, will address the Joint Committee on Justice on this threat. Will the Government also allocate time in this House so that we can hear from it as to how it proposes to stop these arson attacks before someone is hurt seriously or even killed?"	spk_39
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	"News broke today that the latest attempt to curb HSE overspending involves plans to cut €250 million on outside agency staff. The cost of hiring healthcare staff from for-profit agencies increased by 139% between 2015 and 2022 to €619 million. The HSE should direct employing nurses, midwives and doctors and not over-rely on agencies. One agency healthcare worker affected by the current recruitment freeze said to me about agency work, ""Every day is like your first day on the job - it doesn’t make sense to move around all the time. We are paid the same and a private company takes the cream off the top."" The Labour Party is concerned that the HSE’s plans to suddenly turn off the tap with sizeable cuts could risk patients’ health, especially this winter. Will the Taoiseach ensure the safety of patients is the marker of success? To save money and secure better care for patients, as well as decent conditions for healthcare workers, will he move to end the foolish recruitment freeze within the HSE?"	spk_58
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-08	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_28	"I want to return to the issue of renters' rights because today sees another damning report confirming the Government's failure in its basic duty to ensure all citizens and residents have a secure and affordable home. Today’s bad news comes from the latest report of the Residential Tenancies Board, and there is no explaining away the stark figures it presents. The report shows that renters are now being hit with rent hikes of more than double the legal caps in some rent pressure zones. Between quarter 3 of 2022 and quarter 3 of 2023, we see existing tenants suffering averages rises of 5.2% and new tenants seeing rental cost rises of more than five times the legal limits in rent pressure zones. In Dublin, my own constituency has a much higher than average proportion of households in rental so this is something that affects people across my constituency. Across Dublin as a whole, the average rent for new tenancies is now €2,113 per month, an increase of 10% year on year between quarter 3 of 2022 and the same quarter in 2023, and 18% more than the average rent for existing tenants in Dublin. Existing tenants pay, on average, €1,788 per month in Dublin, up 4.3% year on year. In Cork, the Minister's own area, new tenants now pay an average of €1,386 per month, an increase of 8.8% year on year, while existing tenants pay an average of €1,170 per month, an increase of 4.5%. Give that rent pressure zones cover so much of the country now, these figures show clearly that there is an issue with flagrant breaches of renting law. Rents should not increase in rent pressure zones by more than the legal cap and yet they are doing so. A home is a basic right. The Government has a duty to ensure people are housed in secure and affordable housing, but these figures tell us the Government has failed in this duty. This failure is having devastating consequences. We are all well aware of this because we all hear from our own constituents about the serious effects of housing distress and the housing crisis. They are plunging people into poverty, harming their health and paralysing their ability to progress their careers or get on with their lives. So often people use words like ""despair"", ""broken"" and ""frightened"" to describe how high rents and a lack of housing security impact their lives. The Minister mentioned that Ireland is an outlier. We are an outlier in the lack of protections we give to renters and that is what is clear from the latest report from the RTB."	spk_166
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-08	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_28	The measures the Minister has described are simply not enough and I do not think anyone in government would dispute that. They are simply not enough to deal with the real levels of housing distress. The Minister speaks in the passive tense and refers to demand outstripping supply, but it is up to the Government to do something about that.	spk_168
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-08	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_28	This Government has been in office since 2020. We need to see action on this. Week in, week out, we hear the Government dismissing constructive proposals from the Opposition. It dismissed restricting no-fault evictions, freezing rents, and the idea of linking increases to inflation. It dismissed increasing the new-build target to 50,000 homes per year years, but it has never explained why it was dismissing these constructive proposals that could make a difference. Instead, it resorts to explaining and re-explaining plans. It refers to ineffective measures like the renters' tax credit, which is only a drop in the ocean when we see the real figures on average rents. With respect, the plans the Minister has outlined are not working. The Government needs to take more urgent and ambitious action. I ask again; when will the Government increase the target to the necessary figure of 50,000 new builds per year? The Government has been promising to do this for months. When will the Government enact renters' rights legislation that will provide really meaningful protections for renters?	spk_170
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-08	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_29	I recently met with a group of small business owners, mostly restaurateurs, based in my own constituency in south inner-city Dublin and in surrounding areas. They outlined to me the many challenges facing their sector and their concerns about potential closures, job losses and the loss of vibrancy in Dublin city centre and other urban city centres if the challenges for small businesses, particularly in hospitality, are not addressed by the Government. I was glad to have the Minister's engagement on some of the issues in respect of the warehoused tax repayment plan and I welcomed his announcement of flexibility from Revenue this week. That is welcome. However, he has acknowledged that key issues remain, particularly with regard to the availability of staff and labour. Will he therefore consider amending the stamp 2 visa scheme to enable people to seek greater levels of employment in the sector? Has the Government conducted any assessment of the affordability of the work permit scheme for smaller enterprises? These are some of the really serious issues raised with me by small businesses in the hospitality sector. I acknowledge the immense contribution these businesses make to the vibrancy of our urban centres.	spk_206
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-02-07	dail	33	Death of Former Taoiseach: Expressions of Sympathy	dbsect_3	If I may, I will share time with former Labour Party leader and my colleague Deputy Brendan Howlin, who, of course, served with the former Taoiseach John Bruton in government. On behalf of the Labour Party, I wish to extend our sincere sympathies to the family of John Bruton: to his wife, Finola, to their four children, Juliana, Emily, Mary-Elizabeth and Matthew, to his sister, Mary, and, of course, to his brother and our colleague, Deputy Richard Bruton. We are so sorry for your loss. I extend our sympathies also to the extended family, friends and colleagues of John Bruton in Fine Gael and to his former constituents and supporters in Meath, the constituency he represented for over three decades, an extraordinary legacy of public service. Indeed, John Bruton leaves a significant legacy of public service not just in Meath but nationally and at European level too. Many stories have been told about him over the past day since the sad news of his death, and any independent observer of Irish coalition Governments throughout the 1980s and 1990s would fairly say that on many economic and social issues, John Bruton and the Labour Party did not agree. Indeed, there were fundamental disagreements, and I think John Bruton would have been the first to acknowledge that, probably with his famous big, booming laugh. Like many others, I have heard so many stories about that famous laugh and I heard it myself on a number of occasions. Many others have spoken about his courtesy and good humour and I think that is also a very fair and genuine observation. He was a conservative, as has been said, and a very principled public representative of the Christian democratic tradition. This created many difficulties for the Labour Party at the time and for the Labour Party now, which comes from a very different, social democratic and trade union tradition. Both sides, however, as we know, did work together and John Bruton, working with Dick Spring and others in the Labour Party and Democratic Left, made the rainbow coalition a very effective coalition Government. Others have spoken, notably the Minister, Deputy Ryan, about how that rainbow coalition set a model and precedent for three-party coalition governments or, indeed, for coalition governments. The politics and policies of the rainbow Government undoubtedly went on to fundamentally change Ireland economically and socially and generations have benefited from the policies of that relatively short-lived Government in so many ways, including through the peace process, which others have mentioned. The return of power-sharing at Stormont over the weekend really puts into perspective the work John Bruton, Dick Spring and others in that Government pursued to reinvigorate the peace process with the Anglo-Irish framework documents and how they had to pick up the pieces, as we might recall, after the IRA returned to violence with the bombing of Canary Wharf and the awful murder of Detective Garda Jerry McCabe. These were enormous challenges they were able to address and overcome. Over 25 years on from the Good Friday Agreement, I think we can acknowledge that John Bruton and that Government played a key role in laying the groundwork for the peace and stability that we now have across this island. Indeed, more recently, John Bruton, as we know, was very aware of the destabilising impact of Brexit and was a vocal critic of the negative impact any return to a hard border would have on the island. Apart from the peace process, the rainbow Government left an important economic legacy in laying the groundwork for prosperity and ending the scourge of large deficits, of unemployment and of mass emigration that had plagued the island throughout the 1980s. During the rainbow coalition years, there was also important social change, and others have spoken about the divorce referendum.For many years, the Labour Party had sought to introduce the right to remarry. As Taoiseach, John Bruton played a pivotal role in securing what was really the first great constitutional liberalisation, when the second divorce referendum was finally passed by a narrow majority in 1995. John Bruton served as EU ambassador to the US from 2004 to 2009. He used his political skills to build and grow relationships with members of the US Congress. Of course, he did not really retire even following that because he remained active in public life, particularly when it came to Irish-British relationships and EU affairs. To his colleagues in Fine Gael, I extend our sympathy. For us in the Labour Party and for many others, we will always wonder what the great counterfactual of modern Irish history would have been, namely, how things might have been different if that pioneering, Rainbow Government had been re-elected in 1997. I have heard others say that one of John Bruton's biggest political regrets was that that tripartite coalition Government was not re-elected in 1997. Despite that of course, he leaves an enduring legacy. Again, on behalf of the Labour Party, I extend our deepest sympathies to his family, friends and colleagues.	spk_13
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-01-31	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_10	The latest price increases by VHI Healthcare have exposed the ailing health of our national care system. VHI premiums will rise by an average of 7% from 1 March. That hike comes on top of two previous increases in March and October of last year. It means people who have private health insurance with VHI will have to front up anywhere from an additional €180 up to nearly €700 for just one year. Families may expect an increase of between €400 up to nearly €600 at a time when so many families are struggling with rising cost of living issues. In a country with a well-functioning public health system, this might not be such a huge news story because in other countries, it might be a price increase affecting just a small minority of people but in this country, nearly 2.4 million people have health insurance policies. This is nearly half the population. The reality is that many others just cannot afford the cost of private healthcare. Compare our level of additional private health coverage to that of other OECD countries. In Portugal and New Zealand, a third of the population has additional voluntary health insurance while in Spain, that figure is much lower at just 15%. In Great Britain, where we so often hear complaints about a beleaguered NHS, only 22% of adults now have private healthcare of this type. Access to affordable quality healthcare is not a luxury nor should it be. Decent care is not something that should be the preserve of those with deeper pockets. For far too long, there has been an over-reliance in Ireland on the private market to counter the failures of and fill the gaps in the public system so we see long waits and delays and heroic health workers working and doing their best in overcrowded settings. I raised the latter issue last week. This affects more than just healthcare for people who are unwell. This week, my colleague Deputy Duncan Smith has been raising concerns about the privatisation of long-term residential care and home care. An ESRI report this month said 15 large private groups now control 38% of the almost 32,000 nursing home beds in the country. That same report says that the Government must better balance the profit incentives of private business with the needs of those receiving care. When will we finally see the Government make that necessary public investment in our healthcare systems? In particular, will the Government put an end to the dangerous recruitment embargo in the HSE? How will it address the projected deficit of 49,000 nurses by 2041, as reported by Sean Murray in today’s 	spk_63
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-01-31	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_10	I thank the Minister for his response, I think, but regardless of whether you are on the left or not in this country, what saps public confidence in our public healthcare system is lack of Government investment. I listened carefully to the Minister's commentary and it sounded to me as if he was observing rather than speaking as a member of the Government. As a member of Government presiding over what has been a good time for the public finances, why have we not seen the level of investment necessary to deliver on public healthcare? The roll-out of Sláintecare has been far too slow. The Minister mentioned that himself.He did not respond to my three specific questions about necessary investment by Government to end the HSE's recruitment embargo. He did not address the projected shortfall of nurses we are seeing, which will cause serious shortfalls in the delivery of healthcare, or address the serious gap in pay for those in the community and voluntary sector who provide much-need home care and community care services - a topic Labour has raised consistently for many months. Our hospitals and acute settings cannot function without that investment by Government in community and voluntary care. I did not hear a response from the Minister to any of those three questions. Proper investment would restore faith and public trust in our healthcare system.	spk_65
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-01-31	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_10	It is not enough.	spk_67
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-01-31	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_10	But the recruitment-----	spk_73
Ivana Bacik	56	Unknown	Dublin Bay South	#IvanaBacik	2024-01-31	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_10	We are not seeing enough.	spk_81
