name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2024-01-17	dail	33	Investment Funds Trading in the Residential Property Market: Motion [Private Members]	dbsect_22	I very much welcome the motion, particularly as, in the middle of the worst housing crisis this State has experienced, the Government is standing idly by and letting vulture funds swoop in and bulk-buy new family homes. Worse still, not only is it standing by, but it is incentivising and encouraging it. We need to see urgent measures taken to put a halt to the practice of these vulture funds. Thousands upon thousands of people have been working hard and saving everything they can but they still cannot afford homes. We have a generation putting their lives on hold to simply own their own homes, but they are left fighting against the enormous wealth of these vulture funds. It is not a battle that they can win without Government intervention on their behalf. This injustice must stop. How many more housing estates will this Government allow to be sold off to vulture funds? We need to put Irish workers and families ahead of foreign vulture funds because 3,500 new homes are going to be built on the Irish Glass Bottle site. The first phase of construction is under way. Are vulture funds going to be allowed to swoop in and buy up all the homes and then rent them out to hard-working families who will not be able to afford them? The only people that will be able to afford them are the extremely wealthy. The communities I represent, such as those in Ringsend, Irishtown, and Pearse Street, are crying out for housing. They are enduring seriously high levels of construction noise and traffic from 7 a.m in the hope that the Irish Glass Bottle site will deliver affordable homes to the community. However, this site, like so many other housing developments, is being left vulnerable to bulk-buying by these virtual funds. This practice must stop. Fairness must be introduced into the housing market and the wings of the vulture funds must be clipped.	spk_378
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-14	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_33	Residents in the new houses in Ringsend are being held hostage every single night and morning because of two two-way cycle lanes running up each side of Seán Moore Road. Residents in Bremen Avenue, Bremen Grove, Cymric Road and Pine Road are unable to get in and out of their homes. Getting out of the estate is impossible and it is very unsafe. I know the Tánaiste is going to say that the local authority should be addressing this and he would be right; the local authority should be addressing this. However, there is no other option because the council has ignored the residents, every single one. They have no other option but for the Minister to intervene and get the council to do the job and fix the cycle lanes on Seán Moore Road before someone is killed or badly injured.	spk_294
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-14	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_33	But they are not doing it. 	spk_296
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-14	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_33	The senior management of the council has blocked any efforts and treated residents disgracefully and it is about time that somebody intervenes because someone will be killed or injured.	spk_298
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-12	dail	33	Residential Tenancies (Deferment of Termination Dates of Certain Tenancies) (No. 2) Bill 2023: Second Stage [Private Members]	dbsect_15	Month after month and year after year, we have watched this Government fail to bring the housing crisis under control. From what I can see, this Government is effectively trying to normalise the crisis and trying to get ordinary people to think that this is just the way it is, that these things happen and that it will work its way through it. We in Sinn Féin will never accept this. This Government's failed housing policies are not working and need change. Sinn Féin is committed to being the party that builds affordable homes, regenerates inner-city flat complexes, puts an end to the greed and ensures renters are treated fairly and justly. We need to give workers and their families the type of security which renters across Europe have had for years. This Bill would ensure that ordinary workers and families have that security. The reality of failing to provide these protections is painfully clear to see. In Dublin this Christmas, over 3,000 children will wake up in emergency accommodation. I met one family today who are in a homeless hub. For them, with three children, what they are going through is absolutely devastating. It is traumatic.The long-term effect cannot be underestimated and we should not be accepting this as a normal behaviour. This Bill will protect workers and families who pay their rent on time - renters who fulfil their side of the agreement, but are left exposed to the whim of a landlord who might all of a sudden want them out. Families and workers need to be put first.	spk_190
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-12	dail	33	School Accommodation	dbsect_33	Shelbourne Park greyhound track is in the heart of the inner city, not too far from here, between the Ringsend and South Lotts communities. Both these communities, along with communities right across the island of Ireland, have a deep sense of connection with the Shelbourne Park greyhound stadium. The cohesion and engagement between the stadium and the local community have been eroding in recent years. While Shelbourne Park is best known now for greyhound racing, it is less known that it was probably one of the first multisport facilities in the State. Along with greyhound racing, it has hosted Shels football club as its home ground. It was twice the venue for FAI Cup finals. In the seventies speedway racing was staged there. It was a multisport facility. There was a variety of entertainment at Shelbourne Park for the whole community. In recent decades, however, this has slipped away. This brilliant stadium, situated in the heart of the city, has failed to reach its potential. Racing only takes place there three nights a week. What is happening in Shelbourne Park can be contrasted with what has happened in the greyhound stadium in Galway. That stadium is now the home of Connacht Rugby. It is a vibrant facility that provides a mix of sporting interests. It is clear that multisport facilities are highly cost-effective, providing a great return on capital investment and a big return for the local community. Work is soon to begin on the redevelopment of Shelbourne Park. There has not really been an effort to fully utilise this facility's potential. It has huge potential. It could host a number of different sports but that commitment has to be made, supported and resourced by Government. With this development, there is talk of the stand being upgraded to a seven-day conference and meeting facility. I believe this is a missed opportunity. Community benefit should be an integral part of any redevelopment plans. Shelbourne Park has great potential to be a recreational asset to the people of all of Dublin. We must ensure this site is protected and utilised to its full potential for the community. There is growing concern in the local community that it could be lost completely. As the Minister of State knows, that site has a split ownership. The stand is owned by the greyhound community and the track is owned by a private entity. The track is under a 99-year lease from that private entity. There have been attempts by the owners of the track to have the land rezoned for housing, which clearly shows the mindset of those owning the land. That is a huge concern for the local community. It shows that there is an intent to redevelop that site for housing or offices. With the housing development at the Irish Glass Bottle site, Ringsend, South Lotts and Pearse Street cannot afford to lost this sports facility. It is important we protect it.	spk_281
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-12	dail	33	School Accommodation	dbsect_33	I thank the Minister of State for his reply. This greyhound stadium has massive potential. There is massive growth in housing in the area. The community needs every piece of sporting infrastructure it can get. It would be shame if an opportunity was missed. As I said, it has been done in the dog track in Galway with Connacht Rugby. Maybe Sport Ireland could intervene. There must be some avenue by which Shelbourne Park greyhound track can reach its full potential because it is currently only operating three nights a week. Office facilities and hospitality suites are not really what are needed. We need sports facilities. Liffey Wanderers is a very successful local football club. Why not ensure that its team can play in the middle of the greyhound track? As I said, there is a shortage of facilities. Nearly 10,000 new people will be moving into the Irish Glass Bottle site, a stone's throw from that facility. There is a huge opportunity here and it would be a missed if we allowed Shelbourne Park to be sold, redeveloped or dismantled piece by piece.As I said, the greyhound track is great for people right across the island of Ireland. This is not a criticism of the sport of greyhound racing, but we need to go beyond just greyhound racing to maximise the potential of Shelbourne Park greyhound track to ensure that a number of sports are played in that facility. 	spk_283
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-12	dail	33	Sports Facilities	dbsect_35	Shelbourne Park greyhound track is in the heart of the inner city, not too far from here, between the Ringsend and South Lotts communities. Both these communities, along with communities right across the island of Ireland, have a deep sense of connection with the Shelbourne Park greyhound stadium. The cohesion and engagement between the stadium and the local community have been eroding in recent years. While Shelbourne Park is best known now for greyhound racing, it is less known that it was probably one of the first multisport facilities in the State. Along with greyhound racing, it has hosted Shels football club as its home ground. It was twice the venue for FAI Cup finals. In the seventies speedway racing was staged there. It was a multisport facility. There was a variety of entertainment at Shelbourne Park for the whole community. In recent decades, however, this has slipped away. This brilliant stadium, situated in the heart of the city, has failed to reach its potential. Racing only takes place there three nights a week. What is happening in Shelbourne Park can be contrasted with what has happened in the greyhound stadium in Galway. That stadium is now the home of Connacht Rugby. It is a vibrant facility that provides a mix of sporting interests. It is clear that multisport facilities are highly cost-effective, providing a great return on capital investment and a big return for the local community. Work is soon to begin on the redevelopment of Shelbourne Park. There has not really been an effort to fully utilise this facility's potential. It has huge potential. It could host a number of different sports but that commitment has to be made, supported and resourced by Government. With this development, there is talk of the stand being upgraded to a seven-day conference and meeting facility. I believe this is a missed opportunity. Community benefit should be an integral part of any redevelopment plans. Shelbourne Park has great potential to be a recreational asset to the people of all of Dublin. We must ensure this site is protected and utilised to its full potential for the community. There is growing concern in the local community that it could be lost completely. As the Minister of State knows, that site has a split ownership. The stand is owned by the greyhound community and the track is owned by a private entity. The track is under a 99-year lease from that private entity. There have been attempts by the owners of the track to have the land rezoned for housing, which clearly shows the mindset of those owning the land. That is a huge concern for the local community. It shows that there is an intent to redevelop that site for housing or offices. With the housing development at the Irish Glass Bottle site, Ringsend, South Lotts and Pearse Street cannot afford to lost this sports facility. It is important we protect it.	spk_281
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-12	dail	33	Sports Facilities	dbsect_35	I thank the Minister of State for his reply. This greyhound stadium has massive potential. There is massive growth in housing in the area. The community needs every piece of sporting infrastructure it can get. It would be shame if an opportunity was missed. As I said, it has been done in the dog track in Galway with Connacht Rugby. Maybe Sport Ireland could intervene. There must be some avenue by which Shelbourne Park greyhound track can reach its full potential because it is currently only operating three nights a week. Office facilities and hospitality suites are not really what are needed. We need sports facilities. Liffey Wanderers is a very successful local football club. Why not ensure that its team can play in the middle of the greyhound track? As I said, there is a shortage of facilities. Nearly 10,000 new people will be moving into the Irish Glass Bottle site, a stone's throw from that facility. There is a huge opportunity here and it would be a missed if we allowed Shelbourne Park to be sold, redeveloped or dismantled piece by piece.As I said, the greyhound track is great for people right across the island of Ireland. This is not a criticism of the sport of greyhound racing, but we need to go beyond just greyhound racing to maximise the potential of Shelbourne Park greyhound track to ensure that a number of sports are played in that facility. 	spk_283
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-06	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_11	I have frequently raised the issue of the need for the regeneration of housing in the inner city. I think we all agree that the inner city complexes are in a dire state of neglect. While many are earmarked for regeneration in the coming years, there needs to be more urgency. Dublin's public realm also needs to experience regeneration. Recently, I met several business owners and residents from Temple Bar thanks to Mr Stephen Kennedy of Copper and Straw coffee shop on Arran Quay. I recommend that the Taoiseach drop in there for a coffee to see the daily chaos in that area. It is a constant battle for the people in the area doing business. What vision has the Government for public realm improvements and regeneration?	spk_230
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-06	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_11	The south inner city is equally chaotic.	spk_232
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-06	dail	33	Pre-European Council Meeting: Statements	dbsect_16	It is a momentous occasion that Deputy Ó Murchú can sit in the same chair for longer than three minutes. It is impressive. I have never seen it happen before.	spk_298
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-12-06	dail	33	Pre-European Council Meeting: Statements	dbsect_16	"Archbishop Desmond Tutu said after his visit to Palestine that he was deeply distressed by what he witnessed. The main pillars that upheld apartheid South Africa are being replicated today in Israel, especially in the West Bank, the demarcation of the population into racial groups, the forcing of the different designated groups to reside in different geographic areas, the restriction of movement between those areas and the repressive security matrix, which includes detention, torture, censorship, banning and extrajudicial assassinations. However, one South African journalist wrote: ""We never experienced, even in the worst days of apartheid, helicopter gunships and fighter jets flying over, or tanks patrolling"". Israel is committing a textbook case of apartheid and genocide, yet people still remain divided on this issue. Are the lives of one population worth more than another? Israel continues to act contrary to international law. It is in effect rendering international law worthless and meaningless. It must be held accountable by the ICC, the EU and the international community. The Irish people clearly stand with Palestine and I urge all leaders and countries to follow suit. The actions we take today will be remembered through the annals of history. We must work together to impose sanctions and put economic and cultural pressure on the State of Israel. We must not be complicit as a modern-day genocide unfolds before our eyes. We must choose what side of history we want to be on. As Archbishop Tutu once said, ""If you are neutral in situations of injustice, you have chosen the side of the oppressor."""	spk_300
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-11-30	dail	33	Middle East	dbsect_39	I feel that everybody in this House is united in the desire to see an extension of the ceasefire. This is really important. I also want to acknowledge the work the Department is doing to secure the release of hostages. What efforts are being made at European level to ensure an extension of the ceasefire?	spk_327
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-11-30	dail	33	Middle East	dbsect_39	I agree with the Tánaiste that a return to the slaughter in Gaza would be unconscionable. I know many people have concerns about the European Union's approach to the situation in the Gaza Strip. We saw the best of the EU in the response to the brutal crimes inflicted on Ukraine but we have seen the opposite approach to Israel, and that cannot be denied. Some 6,000 children have been slaughtered and the EU has not in any way shown a similar approach to that taken to Ukraine. Is there any hope that the EU will take a stand against Israel's aggression towards Palestine in the same way that it is taken a strong stance against Russia?	spk_332
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-11-30	dail	33	Middle East	dbsect_39	I agree with the Tánaiste's comments on the West Bank. The West Bank is clearly of huge concern. It is not in the public eye as much because, understandably, people are focused on what is happening - the slaughter in the Gaza Strip. I understand that this morning at rush hour, two gunmen jumped out of a car in Jerusalem, opened fire and killed three people. I think the Tánaiste referenced that. Three civilians were killed and many others were wounded. Yesterday in the West Bank, two Palestinian children were murdered, one of whom was just nine years of age. It is painfully clear that it is innocent Palestinian and Israeli children who are paying the price for the crimes of Hamas and the Israeli Government. A ceasefire is really important but it does not seem as though the EU really believes in a ceasefire and a settlement when you contrast its actions against Russia and its actions against Israel.	spk_337
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-11-30	dail	33	Middle East	dbsect_39	I agree with much of what the Tánaiste said in his analysis of the situation in the West Bank. Clearly, the illegal settlements are a huge block to any sort of development of any peace process or two-state solution. The Tánaiste mentioned humanitarian aid on numerous occasions. Of course, I welcome that. It is really important. The difficulty is that when Israel destroys that humanitarian aid that has been allocated to Palestinians, blows it up or wrecks it, there are no consequences for Israel doing that. The illegal settlements are an ongoing issue. There are no consequences for the development of those settlements. When will we see moves that will facilitate a balanced solution to bring about peace?	spk_342
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-11-30	dail	33	Middle East	dbsect_39	Do we agree with that?	spk_345
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-11-30	dail	33	Middle East	dbsect_40	I feel that everybody in this House is united in the desire to see an extension of the ceasefire. This is really important. I also want to acknowledge the work the Department is doing to secure the release of hostages. What efforts are being made at European level to ensure an extension of the ceasefire?	spk_327
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-11-30	dail	33	Middle East	dbsect_40	I agree with the Tánaiste that a return to the slaughter in Gaza would be unconscionable. I know many people have concerns about the European Union's approach to the situation in the Gaza Strip. We saw the best of the EU in the response to the brutal crimes inflicted on Ukraine but we have seen the opposite approach to Israel, and that cannot be denied. Some 6,000 children have been slaughtered and the EU has not in any way shown a similar approach to that taken to Ukraine. Is there any hope that the EU will take a stand against Israel's aggression towards Palestine in the same way that it is taken a strong stance against Russia?	spk_332
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-11-30	dail	33	Foreign Conflicts	dbsect_41	I agree with the Tánaiste's comments on the West Bank. The West Bank is clearly of huge concern. It is not in the public eye as much because, understandably, people are focused on what is happening - the slaughter in the Gaza Strip. I understand that this morning at rush hour, two gunmen jumped out of a car in Jerusalem, opened fire and killed three people. I think the Tánaiste referenced that. Three civilians were killed and many others were wounded. Yesterday in the West Bank, two Palestinian children were murdered, one of whom was just nine years of age. It is painfully clear that it is innocent Palestinian and Israeli children who are paying the price for the crimes of Hamas and the Israeli Government. A ceasefire is really important but it does not seem as though the EU really believes in a ceasefire and a settlement when you contrast its actions against Russia and its actions against Israel.	spk_337
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-11-30	dail	33	Foreign Conflicts	dbsect_41	I agree with much of what the Tánaiste said in his analysis of the situation in the West Bank. Clearly, the illegal settlements are a huge block to any sort of development of any peace process or two-state solution. The Tánaiste mentioned humanitarian aid on numerous occasions. Of course, I welcome that. It is really important. The difficulty is that when Israel destroys that humanitarian aid that has been allocated to Palestinians, blows it up or wrecks it, there are no consequences for Israel doing that. The illegal settlements are an ongoing issue. There are no consequences for the development of those settlements. When will we see moves that will facilitate a balanced solution to bring about peace?	spk_342
Chris Andrews	48	Unknown	Dublin Bay South	#ChrisAndrews	2023-11-30	dail	33	Foreign Conflicts	dbsect_41	Do we agree with that?	spk_345
