name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Padraig Mac Lochlainn	51	Unknown	Donegal	#PadraigMacLochlainn	2024-01-30	dail	33	An tOrd Gnó - Order of Business	dbsect_3	The smaller Donegal person.Last week, I raised the serious crisis in the fishing industry and its concerns about how negotiations are being handled at European level. Today, some of its leaders are in Brussels speaking for our industry. It is absolutely critical at this stage that the Minister, Deputy McConalogue, who is in the Chamber, appear before the Dáil to make a statement on how this matter is being handled and that we have statements about the overall state of the industry. Inshore fishermen were here last week. Aquaculture, both offshore and inshore, is an industry in serious crisis. We need an urgent statement from the Minister setting out his vision and approach to negotiations in Europe to reassure the industry that it has a future.	spk_30
Padraig Mac Lochlainn	51	Unknown	Donegal	#PadraigMacLochlainn	2024-01-30	dail	33	Services for those Seeking Protection in Ireland: Statements	dbsect_9	I am sorry to report back to the Minister and her colleagues that the experience I have seen in Donegal and across the country of how the Government has handled the challenge of refugees and asylum seekers has been nothing short of shambolic. I give the example of a national school in my constituency. I still find it utterly shocking how the situation was handled. Sessiaghoneill National School saw an increase in pupil numbers in October 2022 of 52. The numbers rose from approximately 152 to 204, which was a substantial increase of one third. The new pupils were the children of refugees and asylum seekers. The school was welcoming, with wonderful support given to the children. I am glad to say they flourished in that environment. However, because the children were not enrolled before the deadline of 30 September, they received no financial support. The school staff were repeatedly in contact with the Department of Education asking for the same support  When I look across Donegal, I see there are now more than 7,000 Ukrainian refugees and almost 2,000 asylum seekers accommodated in the county. In most instances, that has been done with the support of the community. People's goodwill was thrown back in their faces. There has been an impact on tourism, with half of hotel beds in the county now taken up in accommodating people. In a county that has economically struggled, opportunistic investors are securing buildings, some their own and some from others, and providing those buildings to the Department. I do not blame the Minister, Deputy O'Gorman, for this. He was abandoned by the rest of the Cabinet and left on his own to deal with the problem. There was no co-ordinated approach with housing, health, education, social services and so on. None of that happened. It was all left to the Minister and his officials. They were put in crisis mode looking to find buildings. It was a complete disservice. Donegal has taken more refugees and asylum seekers  The Government must accept that its handling of this issue has been shambolic.It has abandoned the Minister, Deputy Roderic O'Gorman, to try to handle it all on his own. Now there is clear anger all across the country, whereby people who do not have not a racist bone in their bodies and who say they responded to the original crisis in Ukraine are now asking questions again and again. A small minority of our people are racist and they are taking advantage of this but the Government's handling of this in communities is playing into their hands. Please listen to people like me who have stood up for the underprivileged and disadvantaged all my political life. I do not have a racist bone in my body. I am an internationalist person. I am telling the Government that this is being handled appallingly. Good people have been burnt badly by all of this experience. The Government needs to rebuild those relationships, listen to the people and make changes now	spk_156
Padraig Mac Lochlainn	51	Unknown	Donegal	#PadraigMacLochlainn	2024-01-25	dail	33	United Kingdom Import Controls: Statements	dbsect_31	The Minister will not be surprised that I am going to concentrate today on the impact of Brexit on the Irish fishing, seafood and aquaculture industries and indeed the import and export of seafood into and out of Ireland. It was well flagged in advance that the Irish fishing and seafood industry was going to be the big casualty of Great Britain’s decision to leave the EU - the big casualty or as Irish fishermen know all too well, the sacrificial lamb. It involved a 15% quota cut, 39 fishing vessels lost forever to the Irish fleet and a loss of at least €43 million every year. It has been a disaster. The worst part is that it is still rolling and rolling. The National Inshore Fishermen’s Association appeared before the Joint Committee on Agriculture, Food and the Marine yesterday pleading for support in the face of collapsing markets and no safety net support funding. This inshore industry is also suffering extinction by a thousand cuts. Add into that the news we received just this morning about new animal health certification requirements for live aquaculture animals transiting the British land bridge and we really are in the middle of the perfect storm. Let us get to the specific topic of today’s statements, namely, import controls on goods and services from Great Britain. I will also speak about export controls. On Monday, 2 October 2023, five fish processors imported fish in one lorry consignment into Belfast via Cairnryan as they had done for 20 years. Clearance was provided in writing for this haulier to exit the port and proceed on his way to deliver the fish. Later that evening, a trade in animals and related products, TARP, notice issued from Belfast City Council to recall the goods. At this stage, some of the goods were already in transit to Europe. The following Friday, 6 October, the Food Safety Authority of Ireland contacted the customers to say that a food recall notice was issued. This was extended to a European-wide recall notice. Despite contacting the Minister's office, the Department, the Sea-Fisheries Protection Authority and the Food Safety Authority of Ireland to try and understand what happened, the shutters were pulled down. Authorities were also contacted in the North. To this day, we, the haulage company, the processors, the purchasers and the retailers still do not know what happened that caused this awful scenario and completely avoidable mess. We asked that a report on exactly what happened in this situation be completed and published to prevent this ever happening again. We have also asked that a framework be published and understood by all stakeholders and authorities should such an occurrence happen in the future. Separately, we were made aware this morning of a potentially seriously damaging change for the aquaculture industry that will come in over a cliff edge on 31 January 2024. Full animal certification will now be required for all live aquatic animals transiting Great Britain. This will have considerable consequences for the aquaculture industry. As the appointed competent body responsible for these inspections, the Marine Institute must be contacted four days in advance and inspections must be carried out on site. The service provided to carry out inspections is Monday to Friday from 9 a.m. to 5.30 p.m. There is considerable concern that capacity does not exist within veterinary officials in the Department to be able to manage these additional requirements. This is another example of bad planning or lack of planning and failing to engage with those who know the industry as is the case in so many other fields when we talk about this Government. Yet again, there was no meeting with all the stakeholders at the table. What engagement did the Department have with British and EU officials in advance of these requirements to examine any kind of workaround or perhaps even a derogation for bivalve molluscs transiting through the British land bridge? Both of the examples that I have set out confirm the difficulties that Brexit has visited upon the Irish seafood industry. I am, therefore, asking for a direct written response from the Minister's office on both matters I raised today. I await those responses with interest.	spk_363
Padraig Mac Lochlainn	51	Unknown	Donegal	#PadraigMacLochlainn	2024-01-24	dail	33	Conflict in Israel and the Occupied Palestinian Territory: Motion (Resumed)	dbsect_38	As the gap is less than ten and as this amendment to specifically say that Israel is responsible for this onslaught has not been accepted, we are calling for a vote by other than electronic means.	spk_293
Padraig Mac Lochlainn	51	Unknown	Donegal	#PadraigMacLochlainn	2024-01-23	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	Misinformation.	spk_36
Padraig Mac Lochlainn	51	Unknown	Donegal	#PadraigMacLochlainn	2024-01-23	dail	33	An tOrd Gnó - Order of Business	dbsect_3	As the Taoiseach must know, the fishing and seafood industry in Ireland is in serious crisis. In recent days, leaders of the fishing industry have spoken out about their profound concern about how the Minister, Deputy McConalogue, has handled an offer from the Danish Government to transfer thousands of tons of mackerel to the Irish fishing industry. There is also the way the Government is handling negotiations at the moment on access for Iceland into Irish territorial waters. We have an industry in crisis. We need a Government fighting for the industry's future in Europe. Will the Minister, Deputy McConalogue, urgently come before the Dáil and make a statement clarifying his handling of both the Danish Government's offer and access for Iceland to Irish territorial waters?	spk_50
Padraig Mac Lochlainn	51	Unknown	Donegal	#PadraigMacLochlainn	2024-01-23	dail	33	Conflict in Israel and the Occupied Palestinian Territory: Motion	dbsect_9	The truth hurts.	spk_209
Padraig Mac Lochlainn	51	Unknown	Donegal	#PadraigMacLochlainn	2024-01-23	dail	33	Conflict in Israel and the Occupied Palestinian Territory: Motion	dbsect_9	"Some 24,500 people have been killed in Gaza, 70% of whom were women and children. More than 10,000 children have been murdered. Some 8,000 civilians are buried under the rubble, more than 60,000 have been injured, and 1.9 million or 85% of the population have been displaced. Half of the buildings, housing more than 2 million human beings, have been either damaged or destroyed over a period of months. People face starvation that is unprecedented in recent human history. How appropriate it was that South Africa took the case to the International Court of Justice and that a tremendous Irishwoman, Blinne Ní Ghrálaigh, articulated the reason South Africa took that case. She spoke for the Irish people and those across the world who are devastated by these actions and feel powerless. It was incredibly powerful. If you talk to the activists who fought against the apartheid South African regime over the years, they will tell you the apartheid the Palestinian people have endured for all these years is much worse than what they endured. Amnesty International, Human Rights Watch and B'Tselem, one after the other and with expert analysis, have clearly demonstrated that Israel is an apartheid state.What do we have from the Irish Government? It is a muted response. I spoke in the Dáil when the Human Rights Watch report came out, when the Amnesty International report came out, and when the B'Tselem report came out. I repeatedly asked the Government if they agree that Israel is an apartheid state. I have yet to hear a spokesperson for the Irish Government say ""Yes we agree and we accept the findings of those human rights organisations"". They cannot even do that. Senator Frances Black is in the Chamber and is observing proceedings here. The Government could not support her Control of Economic Activity (Occupied Territories) Bill 2018. Even though it was passed by both Houses, this Government could not implement it. We are talking here about saying we will not do trade with people who commit international war crimes, engage in ethnic cleansing and conduct illegal settlements. This Government could not even do that. It could not implement legislation that was passed by both Houses. The Illegal Israeli Settlements Divestment Bill 2023 proposed to stop the investment by any arm of the Irish State into those illegal settlements and was brought forward by my colleague Deputy John Brady. The Government could not even do that. When the Dáil and the Seanad voted to recognise the state of Palestine the Government could not implement that. At every step of the way the Government has failed the Palestinian people. It gives comfort to the people whom we have heard on our TV screens and who were just quoted by a Minister. Because they have been allowed to get away with apartheid, with oppression, with ethnic cleansing, and with everything that they have done to the Palestinian people, of course they believe they will get away with this too because we have been completely impotent. When I say ""we"", I mean our Government because our people certainly do not share that. For years whenever the international community has talked about the two-state solution there has been confirmation from Netanyahu of his absolute rejection of that. There is no basis to hide behind some sort of international consensus. There is no basis anymore. This is a failed policy from our Government. Let us be absolutely clear about it. On 18 July 1984 a Dunnes Stores shop worker, Mary Manning, refused to handle South African goods. That created a huge momentum and the Irish people rose up. A few years later the Irish Government got behind their people, brought in sanctions and confronted the apartheid regime. The Irish Government back then responded to the anger of our people and led the way. Why is it that our Governments again and again fail us with weakness? Even now in the face of unparalleled and unrivalled outrage they still fail to stand with our people. Tonight and tomorrow night the Government will refuse to accept amendments that are about basic decency and about standing on the side of righteousness, on the side of what is right, and on the side of the case taken by South Africa. The Government knows that it should associate itself with that case. It knows it should have done that: many countries did and those countries are on the right side of history. Our Government - not our Irish people - again and again are on the wrong side of this. The Government is too weak and is letting down our people again and again."	spk_227
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Fishing Industry	dbsect_2	The Minister and I have debated and discussed this issue on numerous occasions. I refer to the continued outrageous blocking by the British and Scottish Governments of our Irish fishermen from fishing in their traditional grounds around Rockall. Rockall is an uninhabited rock. A six- or 12-mile zone cannot be put in place around an uninhabited rock. It could not be more clear in international law. Therefore, when will this debacle finally end and the millions of euro that have been lost to our fishermen reinstated?	spk_28
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Fishing Industry	dbsect_2	"The Minister may know that a recent report in The Guardian newspaper covered this issue. I actually spoke to the journalist who covered it, namely, Mr. Rory Carroll. He has been advised that this issue may be moving towards a solution and that people in previous positions wanted to resolve it. I am going to say ""Who?"". Ms Nicola Sturgeon, the former Scottish First Minister, apparently wanted to resolve it. It is remarkable that the British Government has been outside the equation because this is a jurisdictional issue first and foremost. The Scottish Government merely implements the laws in terms of the marine space around Scotland. This is, therefore, a British Government issue. It is absolutely outrageous. How did this get beyond the Brexit negotiations and the EU–UK trade and co-operation agreement? How was the British Government allowed to neglect this whole issue and then just sit back and let the Scottish Government take the heat over it? That is really something we need to be very clear about. This is a jurisdictional issue. It is an outrageous overreach by the British Government. It has to stop."	spk_30
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Fishing Industry	dbsect_2	The Minister referred to the 2013 agreement. The difficulty was that agreement was made in the context of all waters beyond the 12-mile limit being under the jurisdiction of the Common Fisheries Policy. Rockall was under the Common Fisheries Policy. Both Governments had an interest in allowing fair access. It is extraordinary the trade and co-operation agreement allowed the British Government to take advantage of the new reality and to put this arbitrary limit around Rockall. Unfortunately, the Government passed legislation, the Maritime Jurisdiction Act, that implemented the 2013 agreement. That agreement never came through these Houses. It would be questionable under the Supreme Court, given the  We have made mistakes, from the Irish Government's perspective, but I accept that the Minister has been engaging. It is clear from 	spk_32
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Fishing Industry	dbsect_6	The Minister and I have debated and discussed this issue on numerous occasions. I refer to the continued outrageous blocking by the British and Scottish Governments of our Irish fishermen from fishing in their traditional grounds around Rockall. Rockall is an uninhabited rock. A six- or 12-mile zone cannot be put in place around an uninhabited rock. It could not be more clear in international law. Therefore, when will this debacle finally end and the millions of euro that have been lost to our fishermen reinstated?	spk_28
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Fishing Industry	dbsect_6	"The Minister may know that a recent report in The Guardian newspaper covered this issue. I actually spoke to the journalist who covered it, namely, Mr. Rory Carroll. He has been advised that this issue may be moving towards a solution and that people in previous positions wanted to resolve it. I am going to say ""Who?"". Ms Nicola Sturgeon, the former Scottish First Minister, apparently wanted to resolve it. It is remarkable that the British Government has been outside the equation because this is a jurisdictional issue first and foremost. The Scottish Government merely implements the laws in terms of the marine space around Scotland. This is, therefore, a British Government issue. It is absolutely outrageous. How did this get beyond the Brexit negotiations and the EU–UK trade and co-operation agreement? How was the British Government allowed to neglect this whole issue and then just sit back and let the Scottish Government take the heat over it? That is really something we need to be very clear about. This is a jurisdictional issue. It is an outrageous overreach by the British Government. It has to stop."	spk_30
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Fishing Industry	dbsect_6	The Minister referred to the 2013 agreement. The difficulty was that agreement was made in the context of all waters beyond the 12-mile limit being under the jurisdiction of the Common Fisheries Policy. Rockall was under the Common Fisheries Policy. Both Governments had an interest in allowing fair access. It is extraordinary the trade and co-operation agreement allowed the British Government to take advantage of the new reality and to put this arbitrary limit around Rockall. Unfortunately, the Government passed legislation, the Maritime Jurisdiction Act, that implemented the 2013 agreement. That agreement never came through these Houses. It would be questionable under the Supreme Court, given the  We have made mistakes, from the Irish Government's perspective, but I accept that the Minister has been engaging. It is clear from 	spk_32
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Organic Farming	dbsect_7	The Minister knows that the inshore sector has been struggling. There has been a failure to look at giving herring and mackerel a broader fishery. The impact of Brexit has made that more difficult. There has been the failure of the Government to provide a fuel subsidy. We have huge increases in fuel costs. Now the latest is the collapse of the market for brown crab. Deputy McConalogue, as a Minister from Donegal, is aware of the serious impact that is having. What financial supports will he provide? What intervention will he make?	spk_67
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Organic Farming	dbsect_7	The Minister will know that this is the optimum time of year for the crab fishery. It has been devastating for them to hear that the factories have said they cannot take any more and just do not have a market. I think the European market has collapsed and the Chinese market has been impacted. This is, it appears to me, an unprecedented crisis when everything else is added. I appreciate that the Minister had a meeting recently with the different organisations. It is good that the islands and the IIMRO and NIFA have producer organisations, but they have to be resourced, supported and empowered. I would like to see a really dedicated focus. The reason I have raised this today is what I am hearing from our inshore fishermen. It should be remembered that they were denied salmon and do not have a share of herring or mackerel. The shellfish fishery is their livelihood and it is in collapse. There needs to be an intervention. I ask the Minister to examine all options to try to help them at this time.	spk_69
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Organic Farming	dbsect_7	The Minister is right that it is crab and lobster on the east coast. It is razor clam and whelk, and indeed crab and lobster, right around the coast. The inshore sector is an industry that is struggling. The formation of the producer organisations is welcome. The engagement with the representative organisations is welcome. The Minister and I are both from coastal communities. We are from Inishowen. We are surrounded by mostly inshore fishermen. They were not organised in the past. Now they are organised and speaking for themselves. It would be an important acknowledgment to try to demonstrate that uniting together, organising and having a plan can deliver results for the sector. As I said, whatever can be done, I urge that it be done to get an immediate settling and just to keep the roofs over their heads for now. Then we will try to build it from there.	spk_71
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Inshore Fisheries	dbsect_13	The Minister knows that the inshore sector has been struggling. There has been a failure to look at giving herring and mackerel a broader fishery. The impact of Brexit has made that more difficult. There has been the failure of the Government to provide a fuel subsidy. We have huge increases in fuel costs. Now the latest is the collapse of the market for brown crab. Deputy McConalogue, as a Minister from Donegal, is aware of the serious impact that is having. What financial supports will he provide? What intervention will he make?	spk_67
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Inshore Fisheries	dbsect_13	The Minister will know that this is the optimum time of year for the crab fishery. It has been devastating for them to hear that the factories have said they cannot take any more and just do not have a market. I think the European market has collapsed and the Chinese market has been impacted. This is, it appears to me, an unprecedented crisis when everything else is added. I appreciate that the Minister had a meeting recently with the different organisations. It is good that the islands and the IIMRO and NIFA have producer organisations, but they have to be resourced, supported and empowered. I would like to see a really dedicated focus. The reason I have raised this today is what I am hearing from our inshore fishermen. It should be remembered that they were denied salmon and do not have a share of herring or mackerel. The shellfish fishery is their livelihood and it is in collapse. There needs to be an intervention. I ask the Minister to examine all options to try to help them at this time.	spk_69
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-14	dail	33	Inshore Fisheries	dbsect_13	The Minister is right that it is crab and lobster on the east coast. It is razor clam and whelk, and indeed crab and lobster, right around the coast. The inshore sector is an industry that is struggling. The formation of the producer organisations is welcome. The engagement with the representative organisations is welcome. The Minister and I are both from coastal communities. We are from Inishowen. We are surrounded by mostly inshore fishermen. They were not organised in the past. Now they are organised and speaking for themselves. It would be an important acknowledgment to try to demonstrate that uniting together, organising and having a plan can deliver results for the sector. As I said, whatever can be done, I urge that it be done to get an immediate settling and just to keep the roofs over their heads for now. Then we will try to build it from there.	spk_71
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-13	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_13	Yesterday, at Letterkenny University Hospital eight ambulances were backed up outside. Patients were in the back of those ambulances rather than being cared for in the hospital. This is not a rare occurrence. A week previously a similar number of ambulances were outside and I am sure the Minister will agree that this is utterly unacceptable. I received a report late last night that an 88 year old woman had been on a hard seat all day long, waiting for care, as had a 79 year old man. Recently the Minister, Deputy Donnelly, came up to Donegal and met with GPs and consultants who had been seeking such a meeting for weeks. When will he act on the proposals they made which are crucial to the hospital?	spk_172
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-12-06	dail	33	Renters: Motion (Resumed) [Private Members]	dbsect_20	Considering the importance of this vote for thousands of families facing the increases in rent across the State and to give Deputies who voted with the Government another chance to consider their position, I propose that, under Standing Order 83(3)(b), the vote be taken by other than electronic means.	spk_395
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-11-21	dail	33	Health Service Recruitment Freeze: Motion [Private Members]	dbsect_15	The Minister will be in Letterkenny on Friday, and he will meet the representatives of the GPs and consultants who have expressed grave concern about the major acute hospital in the country. This is an important meeting. I urge the Minister to listen to what the representatives have to say and to understand that what lies at the heart of the crisis in our hospital is years of systematic underfunding. In a recent letter to the Minister from almost 30 consultants in Letterkenny University Hospital, it was estimated that the underinvestment right now amounts to €45 million. That is about 25% less than what the hospital should have. It also means that we do not have the number of consultants, junior doctors, nurses and beds right across the spectrum. It is absolutely unthinkable that with all of that said and the challenges the Minister is going to face on Friday, he would have a freeze on recruitment not just in Letterkenny University Hospital, but anywhere in the health services across Donegal. As the Minister well knows, if there is a recruitment freeze in community hospitals and community care, all of that has a knock-on impact in the crisis at the emergency department. I urge the Minister to act on the issues that the representatives raise, to have a plan whereby the senior management of Letterkenny hospital and the Saolta hospital group meet the GP and consultant representatives, the TDs and the councillors in the HSE forum on a regular basis, giving us updates and actions. Fundamentally, the Minister needs to accept that it is an absolute and incontrovertible fact that there clearly has been systematic underfunding and neglect of the hospital compared with other hospitals and to turn that around and address issues raised here. The Government cannot defund the health service and have a recruitment freeze at a time of crisis but my God, it cannot do it in Donegal.	spk_178
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-11-14	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I raise the issue of school transport bus escorts. I met a large delegation in my constituency recently and was taken aback by the way they had been unfairly treated. It reminds me of the treatment of school secretaries and caretakers for many years in the context of pay and conditions. The other issue is that they are not paid for 69 days of the year when there are school holidays or breaks. There are big issues when they have to sign on. What is happening is incredibly disrespectful. These people clearly do not do it for the money. They assist young people with special needs and disabilities. They are an important part of these children's and young people's lives. I ask that the Government urgently review the situation and give them fair treatment, pay and conditions.	spk_84
Padraig Mac Lochlainn	50	Unknown	Donegal	#PadraigMacLochlainn	2023-11-14	dail	33	Escalation of Violence in Israel and the Occupied Palestinian Territory: Motion [Private Members]	dbsect_11	As the Minister of State knows, long before the recent disastrous events in Palestine and Israel, Human Rights Watch, Amnesty International and B'Tselem designated Israel as an apartheid state. On 18 July 1984 Mary Manning, a shop worker at Dunnes Stores on Henry Street, here in Dublin, refused to handle South African goods in protest against its apartheid regime. Three years later Ireland became the first state in the western world to ban imports of South African goods. That is the stand we took back then. We led the way and the rest of the world continued on that path, and eventually that apartheid regime was brought down and justice was delivered for all the South African people. Despite the fact that the occupied territories Bill was passed by both Houses, it was not implemented. Despite the fact that my colleague, Deputy Brady, brought forward the Illegal Israeli Settlements Divestment Bill, it was not accepted or implemented. At some point we have to go back to the approach we took during the South African challenge from people who upheld humanity and decency across the world, starting with that woman, Mary Manning, and all her colleagues who joined her. The appeal, therefore, is to go back to the practices we had in the past that were the right ones to make a stand for what is right and decent. All the Deputies here, led by our spokesperson, Deputy Carthy, have outlined and will outline the disastrous genocide taking place. We have to refer Israel to the International Criminal Court. We have to take a stand in line with our tradition in this country of standing up for people who are oppressed and standing up against oppressive regimes.	spk_154
