name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-31	dail	33	Research and Innovation Bill 2023: Second Stage	dbsect_15	"Gabhaim buíochas leis an Aire as sin. I am glad we are discussing the Bill in the Dáil today and I am also glad to see so many Members have indicated they want to participate in this particular discussion. As the Minister mentioned, I also look forward in the coming weeks to having that collaboration and looking at the Bill in even greater detail because, of course, we are hoping we will see from this a new departure for promoting research and development in this State and not just looking at a reorganisation of our two existing research funding bodies. I welcome the name ""Taighde Éireann"". It is a lovely name. As somebody who is very interested in the Irish language, I like the fact that it has such a strong name. I also hope that this merger does not have any unintended consequences when it comes to the distribution of funding between disciplines. We have had a very strong emphasis on STEM subjects and that is something the education committee worked on in great detail. We know that science, technology, engineering and mathematics are hugely important subjects, and ones in which I am particularly interested as well, but they are also subjects that produce research, the output of which is often more easily quantifiable in monetary terms. This arises from the production of intellectual property, industrial designs, licence agreements, copyrights and so on and these are key elements of any successful economy. However, we must also recognise that research in the humanities produces output that may not have an immediately recognisable monetary value but is no less important. This research is often essential to the construction and development of society and, therefore, these must be two wings of the two birds. We need to make sure we approach research and innovation with all of this in mind. One of things some of those who are engaged in science at third level often say is that we also need to look at the trealamh - this is what happens sometimes when science is done through Irish in secondary school. In English, this is the equipment that is there to makes sure that the people who want to study sciences and progress, who have great ideas and want to contribute to society here, have the ability to use the top-class equipment. It is really important that we see that level of investment in that regard as well. We will discuss the Revised Estimates in committee later but I think the Minister of State, Deputy Collins, is taking them rather than the Minister, Deputy Harris. I was reviewing the Revised Estimates for 2024 and some of the figures produced by the Department on the State's approach to research and innovation were quite interesting. The Department has not yet published figures for 2023 or provided a forecast for this year but I imagine that is probably due to Taighde Éireann being in the process of being established. It is worth highlighting that according to the European innovation scoreboard, our score in 2021 was 11, which then fell to six a year later. The Revised Estimates did not provide the figure for 2023 but I managed to locate this on the European Commission's website. It showed improvement last year but noted some ongoing weaknesses, which included research and development expenditures in the public sector; investment in environment-related technologies; non-research and development innovation expenditures; and enterprises providing ICT training and lifelong learning. The new Taighde Éireann body will not be able to address all these weaknesses so its establishment will need to be matched, of course, with our renewed focus within this Chamber. On the Revised Estimates, the last year for which the Department provides figures for gross expenditure on research and development is 2021 and in that year we spent as low as 1.5% as a proportion of GNI*. That is obviously lower than the expenditure of states such as Sweden, Germany, Austria, France, Belgium and so on, but it is equivalent to the likes of Greece, Poland, Hungary, Lithuania and a number of others and, therefore, we need to use this as an opportunity to state that we are taking research and development, innovation and so on seriously and put a renewed focus on it.  We have had a situation in this country for a number of years where intellectual property has been located here, which realistically has been a result of tax policy. However, that really means that the research and development was carried out elsewhere and domiciled here. What we need to look at now is upping our level of domestic expenditure because there are so many people with so many ideas as well and the Minister knows that from going around the different universities. We meet students who have exciting ideas and they see opportunities here that they wish to pursue. We need to give them everything in our power to be able to do that and make sure we have a very holistic approach. We also need to think of those who undertake this level of research and the institutions themselves that encourage this type of research. When we are looking at that and at these young people - older people too, people of all ages - who are potentially starting off in a career and looking at what they can contribute, one of those groups of people is the PhD researchers who have ideas, want to follow up on them and bring those ideas to fruition. One of the big issues for them is the rent, which is a significant overhead. I was just down in Trinity College Dublin where there was a protest about the cost of student accommodation. The message was very clear. What the students want now is reduced rents. Therefore, we need to look at the PhD researchers being included in the student renters tax credit as well. I understand that this falls under the responsibility of the Ministers, Deputies O'Brien and McGrath, but perhaps that is something the Minister, Deputy Harris, can raise with them. The tax credit in itself is not the be-all and end-all for these students who are paying extremely high rents but every little will help for them. We know that most PhD researchers struggle to support themselves. This is something that definitely should be looked at, particularly because those PhD researchers are the type of people that we will rely on into the future, providing the leadership in that research. Unfortunately, there is the issue of the unaffordability of student accommodation. It was very clear from the report that Trinity College Dublin Students' Union just did was that they are overreliant on extremely high-cost accommodation. This is particularly the case for international students who might be coming in to do PhDs or other courses and are relying on vulture fund-owned student accommodation. I might just touch on the continuation of the employment control framework, which means the continuation of high pupil-to-staff ratios. This is one of metrics by which Irish universities are ranked. I have a concern that it could drag our ranking down. It has also been flagged at European level that it infringes on university autonomy in addition to requiring them to continue the practice of using precarious employment contracts to try to circumvent the framework. I am sure the Minister has seen that IFUT recently produced an excellent report that laid out in stark detail the precarious levels of employment in third level institutions, which, again, is not helping those who are trying to provide research and innovation. The survey by IFUT found that almost 40% of respondents identified as precariously employed. Precarious employment in academia means many early doctoral graduates are leaving research. If we create a situation where talented doctoral graduates are then poached by universities in other countries, we will cut the legs from under ourselves. Finally, I want to flag the National Training Fund, which is something that is of keen interest to an awful lot of people in the sector. I have been trying to find out what is going on with the legislation underlying the fund because most informed observers seem to be clear that there is an issue where the fund is prevented from funding further training and skills. However, finding out exactly what it is is not straightforward. When it comes to the fund, the Minister's Department has a particular responsibility but the Departments of Public Expenditure, National Development Plan Delivery and Reform, and Finance are also partly responsible. However, when we table parliamentary questions, everybody seems to be pointing their fingers every which way. Perhaps the Minister could make a commitment that he is going to get to the bottom of this once and for all. Universities have been calling for a fund to help them pay for laboratory and other research consumables. At the same time, not far off €2 billion is just sitting in the National Training Fund, which then gets invested in low-yield Exchequer notes. I cannot fully understand why that is happening. I have ideas but maybe the Minister could clarify that. It is high time for a move on it."	spk_166
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-24	dail	33	Post-European Council Meeting: Statements	dbsect_16	I am very concerned about the escalating conflict in the Red Sea and the risk this could spill into a wider regional war. Every time we turn on the global news, we hear inflammatory rhetoric, with some political or military figure telling the audience we need to prepare for war with whoever is considered to be the supervillain at that time. Truthfully at this point, we have to ask ourselves whatever happened to diplomacy. Where is the EU in trying to promote dialogue and de-escalation? I cannot understand how the US and Britain can find the resolve to bomb Yemen but not to call for a ceasefire and an end to the genocide that is unfolding in Gaza. The Houthis say their actions were a response to the genocide in Gaza, so if we stop the genocide, perhaps we can also stop the blockade of the Red Sea, allow shipping routes to be opened, conflict to be decreased and the loss of more innocent lives in Palestine to be prevented. To most people, this seems absolutely elementary, but the British Prime Minister, Sunak, has said the UK will always stand up for freedom of navigation and the free flow of trade. It would be welcome if it took a stand for international law and the freedom of the Palestinian people but, unfortunately, it seems to be another case of the strong doing as they wish and the weak suffering as they must. I again raise the issue of Julian Assange, something I have raised numerous times with the Minister of State pre- and post European Council meetings. What is happening to Julian Assange is an attack on journalism and the free press and I urge the Minister of State to raise this at the European Council meeting.	spk_169
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-23	dail	33	Conflict in Israel and the Occupied Palestinian Territory: Motion	dbsect_9	"One in every 100 Gazans has now been killed. The death toll has reached over 25,000. That is an absolutely terrifying figure. It is actually a figure that is impossible to comprehend but we have to comprehend it because we need to understand the scale of the loss and the genocide that is unfolding in Gaza. I know that, during an tAire Stáit's time as Minister of State with responsibility for the Gaeltacht, he got to know my home county of Galway. I will use it as an example. It is like every resident of Athenry, Barna, Clifden, Moycullen, Oranmore, Oughterard, Portumna and Ballinasloe all being wiped out in a four-month period. That is the scale of devastation visited upon those poor Palestinians currently in Gaza. Yesterday,  We have all heard the genocidal statements made by Israel's Government. Its minister for defence declared that Israel was fighting human animals and that it would eliminate everything. The country's Prime Minister said it was fighting Amalek, the biblical tribe God supposedly commanded be completely eradicated. However, what the Irish people, including the hundreds of thousands of them who have protested against the genocide unfolding in Gaza, see is a proud but defenceless population of Gazans who are currently undergoing a genocide, a population that has long been starved, subjugated and stripped of their most basic human rights and dignity. One in four are now at risk of starvation. The entire population of Gaza is at risk of famine. Women are having to give birth through Caesarean section without anaesthetic, resulting in emergency hysterectomies and death. On average, more than ten children every single day since 7 October have lost one or both of their legs. Many have had to undergo amputations without the use of anaesthetic. What kind of cruel world do we live in that allows that to continue without the international community actively doing anything about it? This is a crime against a humanity and the shame of the world. I am shocked at this Government's lack of action. It was one of the first governments of a western nation to speak out but only a week ago the Taoiseach was ruling out actively supporting South Africa's case. There appears to have been some kind of shift in the Government's approach but only as a result of the public outrage at its lack of action or, perhaps, because another EU nation, Belgium, has now stepped forward to say it supports South Africa. I give credit where it is due to Belgium, but the latter is a former colonial power and it would have been far more fitting if we had been the first. We should have been the first and we should continue that support now given our history as the first western nation to oppose apartheid in South Africa. We can be thankful that Blinne Ní Ghrálaigh is part of the South African legal team. As a result, many Irish people felt that we were there in spirit. We are a signatory to the genocide convention and, as such, we are obliged to do everything we can to prevent the risk of genocide. Trócaire has said that this humanitarian disaster is without parallel or precedent. A week ago, the last remaining university in Gaza was levelled. Of course, it is no surprise that Israel is denying access to education just as it is denying the lives of the people of Gaza.It is trying to destroy their education. It is destroying their lives and history. We need to support South Africa's brave actions. The Government initially talked the talk but it must walk the walk, support South Africa and say ""Stop the genocide""."	spk_239
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-23	dail	33	Housing and Homeless Prevention: Motion [Private Members]	dbsect_10	The issue of vulture funds snapping up family homes across this State is an absolute shame on this Government, just as it is a shame that over 4,000 children were in homeless accommodation over the Christmas period. The fact that this has not been mentioned every single day by Government Ministers in this Dáil since it returned is utterly shameful. Today, I was interested to hear the Taoiseach say he regrets that vulture funds are snapping up family homes. When one listens to those on the Government benches, one would almost think that they are not in government, and that they do not have the power to make changes to make lives better for ordinary families and workers. I remind the Minister that the Government does have such power. Deputy Varadkar is the Taoiseach and Deputy O'Brien is the Minister for housing. If they are not happy about it, they can do something about it. The only reason the Minister moved on this in 2021 was that there was public pressure and the Opposition was putting pressure on the Government. Last week, the Minister would have seen the announcement by the Minister, Deputy Harris, on student accommodation. The reality is that the announcement, which was made in DCU, was no more than a re-announcement. The student union was wise to the fact and clearly stated the facts in that regard. I will explain what was not included in that re-announcement. The Minister failed to mention the number of vulture funds which have snapped up purpose-built student accommodation. The accommodation funded by these vulture funds is simply and utterly pricing many students and young people out of access to third level education. We have seen in Galway, Cork, Dublin, Limerick and Carlow that purpose-built accommodation is totally out of the reach of ordinary students. We see that students are being priced out of the market when they look for a place to stay in order to access third level education. The Minister is the Minister for housing, so he needs to do something about it.	spk_254
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Education and Training Boards	dbsect_17	Ligfidh mé spás don Aire teacht aníos. Baineann an cheist atá agam le cúrsaí tithíochta do mhic léinn. My question relates to student housing. Will the Minister give an update on student housing? I am aware of the announcements this week. Will he provide further details on those announcements?	spk_89
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Education and Training Boards	dbsect_17	To be perfectly honest, for most people, the announcement this week would have sounded like there was to be very substantial new investment in student accommodation. We sometimes need to look at how announcements and the media reporting around them are perceived and the hopes and concerns among students they can lead to. It is just not good enough for announcements to be made that can give people hope only for us not to deliver. If we look at what this three-point policy actually is, we will see that it will not mean any meaningful change. I do not see anything fundamentally different from what the Minister has told us about. He told us that his Department is going to start co-funding the construction of on-campus accommodation but, as he said, that has been under way since November 2022. He also told us that, in exchange for this funding, below-market rates will have to be provided for certain rooms. Again, that is part of the existing model. The likes of DCU are doing that. He further told us that use will be made of the rent-a-room scheme. This was first introduced in 2001. Will he tell us exactly what in this announcement is different from what has previously been announced?	spk_91
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Education and Training Boards	dbsect_17	This is about teasing it out and trying to understand. I was previously Sinn Féin spokesperson on public expenditure and reform. I have never seen a Department that does as many announcements as the Department of Further and Higher Education, Research, Innovation and Science. I welcome announcements if they mean there will be progress for students and things will be better for them. When that is the case, I am totally on board. When it is announcements that do not seem to be making much of a difference in students' lives, however, it is a different matter. If this announcement will mean progress for students, all the better and more power to the Minister. As regards technological universities, will this allow for TUs or is it simply getting in data to see what they could build? What is the difference from the rent-a-room scheme? Does it relate to other universities being able to build? Does it relate specifically to the standardised design, which is welcome? The reality is that announcements give people hope. At present, students are deciding which colleges to select on their CAO form based on whether they can afford to go to a college away from home. That comes down specifically to the issue of housing. We have seen the increase in the number of deferrals as a result of the housing crisis. I am concerned at the high number of announcements and their impact going forward. This Department makes a lot of announcements. Many of them are re-announcements. If there are announcements that help people, I will back them 100% and am happy to support them.	spk_93
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Education and Training Boards	dbsect_17	When will they be able to borrow?	spk_95
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Education and Training Boards	dbsect_17	The Minister can respond while replying to my next question.	spk_97
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Education and Training Boards	dbsect_17	What work is being undertaken by the Department to ensure that current students and apprentices are retained here? I ask the Minister to make a statement on the matter.	spk_104
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Education and Training Boards	dbsect_17	Go raibh maith agat, a Aire. I would love to see the data. That would be fantastic. Did the Minister say 7,000 students took part in the survey?	spk_106
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Education and Training Boards	dbsect_17	That is interesting. I am sure the Minister is aware of the story, first broken by 	spk_108
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Education and Training Boards	dbsect_17	I am aware of that statistic. It was the Minister for Justice, Deputy McEntee, who raised it with me. I do not think it is tens of thousands. I stand to be corrected on that. I will have to look it up. The reality is 21,000 young people went to Australia last year, which is a massive increase from the previous year. Obviously there is something amiss here. We are not in the age group where our friends who had left are coming back or hoping to come back and are trying to raise a family. Fundamentally, the housing crisis is having a severe impact on that. In recent years, I have been to countless weddings and a large number of those who got married some years ago are still living with their parents as a married couple because they have nowhere to go. They cannot get a mortgage if they have been abroad. They find it impossible to get a full-time permanent job. As a result, they cannot get a mortgage. They cannot get planning and they find the rents are very high. The Minister and I can argue the point about the numbers. I do not have the figures in front of me. However, we do have the figure of 21,000 and we know that is a doubling. We need to look at why so many young people are leaving and we need to try to deal with that.	spk_110
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Education and Training Boards	dbsect_17	There is no housing.	spk_114
Mairead Farrell	43	Unknown	Galway West	#MaireadFarrell	2024-01-18	dail	33	Student Accommodation	dbsect_18	Ligfidh mé spás don Aire teacht aníos. Baineann an cheist atá agam le cúrsaí tithíochta do mhic léinn. My question relates to student housing. Will the Minister give an update on student housing? I am aware of the announcements this week. Will he provide further details on those announcements?	spk_89
