name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-02-21	dail	33	Healthcare Provision in Rural Communities: Motion [Private Members]	dbsect_8	I thank the Rural Independent Group for bringing forward this worthy motion. This may well be the seventh anniversary of the Committee on the Future of Healthcare's Sláintecare Report. Despite the commitment to ending the two-tier system contained within the health service, little progress has been made. This is especially the case in the context of GP care. The Sláintecare Report states: A new GP contract is due to be negotiated in 2017. The new contract provides an opportunity for the GPs to provide the core leadership role in delivering care outside of hospital in multidisciplinary primary care teams.I get slightly jealous when I hear some of my colleagues from the cities talking about primary care centres because there is a big absence of them in rural areas. The report goes on to statePotentially, GPs will be hired as salaried HSE staff in areas where it is hard to attract them. In order to extend primary care to the whole population more GPs and primary care staff are needed ... It is obvious that in some rural areas, qualified GPs do not want to work five days a week. They do not want to work weekends, but they will work two or three days a week. Directly employing them would find a solution in order that they could go in. In recent years, I have seen, in Ballyduff, Milltown and other areas around Kerry, how it has been difficult to attract a GP who wants to sign up to the HSE contract. The lack of progress that has been made in the past seven years with regard to GP cover is disappointing. County Kerry has a high degree of rural isolation and peripherality. In that context, appropriate GP care is key. Campaigns such as the one in Clare - known as No Doctor, No Village - highlight the importance of GPs to rural communities. The most recent Sláintecare progress report up to May 2023 merely states that there is a strategic review of GP services, setting out measures to ensure that sustainable services into the future should be approved. Terms of reference have been published but little else seems to have occurred. All the time, communities suffer, and some right-wing forces have then stirred division by pointing out the lack of services in rural areas. I would like to say that there have been difficulties in the Ring of Kerry, Killarney and other areas around Kerry long before 70 people arrived at the Muckross Road. It is very divisive and irresponsible of some Deputies to raise this as an issue that is only caused by migrants. With GP care under pressure in County Kerry, there are other solutions to salaried GPs. Pharmacists, as has already been stated, could be engaged to ensure late-night options are available across the State. I was interested to see that the NHS in England made similar suggestions so that in specific conditions, patients can be prescribed medicine by pharmacists without the need to see a doctor. There is also a constant demand for patients to avoid accident and emergency departments. It came to my attention recently that a constituent from Ballybunion who had a heart difficulty went into an accident and emergency department. The following day, some 11 hours later, they left and went to a hospital in Dublin instead. That cannot continue. Pharmacists can be suitable for some of these functions, and it should be explored to free up GP appointments and accident and emergency departments for more urgent care. I know that the hospital in Kerry has a capital submission in to have a minor injuries clinic on the same campus but outside of the accident and emergency department, which will free that up, in addition to some other capital submissions. I will finish on this point. The minor injuries clinic in Gurranabraher in Cork has been very successful.	spk_38
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-02-21	dail	33	Healthcare Provision in Rural Communities: Motion [Private Members]	dbsect_8	What is happening there should be looked at.	spk_40
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-02-14	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_10	There are serious concerns among health staff and the community in County Kerry about the disgraceful situation of a 14-year-old boy who has been existing for 56 days in a windowless room off the emergency department in a hospital in the county. The room has no bed. It is not the responsibility of University Hospital Kerry - that is not the place for him. This is a human rights violation because the disability services have not acted. The boy is a former CAMHS patient. I was told by his mother that he had ADHD and moderate autism but was put on antipsychotic medication when he was eight years old. He has received an apology for the deficits in his care but has long-term side effects as a result of this medication. You would think he would be prioritised and fast-tracked to get the help he deserves and needs. Instead, he is in a windowless room off the emergency department. Will the Taoiseach step in to ensure he receives immediate short-term residential treatment close to home, not 300 km away, so his mother can visit him as often as she wishes?	spk_142
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-02-14	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_10	The Taoiseach may not have heard about it. That might be another case.	spk_144
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-02-14	dail	33	Transfer of Passenger Name Record Data: Motions	dbsect_18	"As the Minister stated, PNR data is the information provided by passengers and collected and held in the reservation systems of the carriers for commercial purposes. The content during book in and check in may also include personal data of people on their own or with other people. This can assist authorities in identifying criminals. Like yesterday’s debate about facial recognition technology or data at the justice committee, the holding of any such data must be necessary, proportionate and subject to strict limitations. We agree it is desirable that Ireland should share and receive PNR data with these three Schengen associated countries. We will not oppose the Government motion. However, these debates are always welcome as they provide an opportunity to tease out some of the issues and assert our subsidiarity as regards decision-making. We should be mindful of how we exercise the State's sovereignty. While co-operation is important, we must retain our own powers, especially where civil liberties are affected. These concerns are balanced against the need to ensure the safety and security of our own citizens, as well as those of other European partner states, regardless of whether they are in the EU. The Commission states that the transfer of PNR data is key to allowing authorities to strengthen the detection, prosecution and investigation of terrorist and criminal offences. International criminal gangs are becoming increasingly sophisticated in their operation and the methods used to combat them are becoming increasingly transnational. I note in particular the recent remarks by UN Secretary General António Guterres, who said that organised crime leads to ""weakened governance, corruption and lawlessness, open violence, death and destruction"". He further stated: ""Transnational and organized crime and conflict feed off each other. Crime is a catalyst for conflict. And when conflict rages, crime thrives."" I also note recent reports as well of remarks by the Garda Commissioner relating to the links between organised crime, gangs and the far-right. Conflict and division is being fostered so that some can profit from it. The solution, at home and abroad, is co-operation to counteract these threats. This is one of three priorities mentioned by the Secretary General, with the others being the rule of law and prevention of crime. The motion and the proposal speak to all of these concerns and the agreements before us will, according to the Commission, set out the conditions for the transfer of PNR data to the authorities of those countries with full respect of data protection safeguards and fundamental rights. The effectiveness of PNR data was demonstrated by a Commission report in 2020, relating to the applicable EU framework on PNR data, which is EU Directive 2016/681. This report found that the majority of member states established fully operational passenger information units, which are the units responsible for collecting and processing PNR data. I understand Spain was referred to the Court of Justice of the EU for its failure to transpose the directive. These units become the chief units of co-operation to establish good relationships with their equivalents in other member states. This will presumably be the case with the three countries mentioned in the motion, and we should insist on proper co-ordination as much as possible. The report also expanded on the data protection safeguards contained in the directive, which are focused on purpose and proportionality. The purpose limitation ensures that data processing is only carried out for the objectives of fighting terrorism or serious crime. Proportionality is also addressed by the maintenance of records of processing operations as required by the directive, which allows for transparency and lawfulness. The more important guarantor of civil liberties is the actual data that is processed. Under the directive, the processing of PNR data concerns all passengers on inbound and outbound extra-EU flights. The report claims that such broad coverage is strictly necessary to achieve the directive's objectives. The PNR directive strictly prohibits the processing of sensitive data. While the PNR data can obviously reveal some private details, such information is limited to air travel. As a result of the safeguards employed, only the personal data of a limited number of passengers is transferred to competent authorities for further processing. This again will surely be important in any negotiations with the other states. In terms of the proposals themselves, this data is already collected by commercial airlines and is used for the obvious purposes of directing passengers to their destinations. Iceland, Norway and Switzerland - the Schengen associated countries - are highly interconnected with other EU states. Switzerland aside, they are members of the European Economic Area, EEA. It is fair to say that all three are countries where the rule of law is strong, and respect for civil liberties is paramount. The proposal  With regard to negotiations and Ireland's role in same, the Government's approach increasingly seems to be to opt in. That the opt-in continues and we continue to exercise it is important, and I do not doubt that there are political considerations as well as policy or legal considerations when it comes to dealing with other European states. At the same time, these guarantees were hard won, and we should continue to exercise them without any presumption that opt-ins are a formality. Each proposal needs to be considered on its own merits. We receive regular updates on these in the justice committee. The merits of the proposal are strong and we will not oppose the passage of the motion."	spk_172
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-02-14	dail	33	Coroners (Amendment) Bill 2024: Committee and Remaining Stages	dbsect_20	I move amendment No. 1:In page 12, between lines 18 and 19, to insert the following:“On the Bill, it is worth saying we are not opposing its passage. It is disappointing that the Bill only contains piecemeal reforms. It has clearly been moved in response to a deadline for the Dublin coroner's office. I am sure representatives will agree when I say the entire service is in need of some reform. While there are difficult issues in relation to independence and continuity of service, reform is long overdue. The founding Act goes back, I think, to 1962. It has been through the Committee on Justice, which published a report of which I am sure the Minister is aware. It covers much of the previous ground, as does the ICCL report. In this amendment, we ask that not more than one year after the commencement of sections 1 to 12, the Government shall bring forward legislation to reform the Coroners Acts, having due regard to the recommendations contained in the committee report on an examination of the operation of the Coroner Service. It concerns the opaque nature of the appointment process. Recently, someone who I thought would be a very qualified candidate asked for clarity. He - an educated man - could not make head nor tail of how the whole process was going to work and how he could apply for what he anticipated might be an upcoming vacancy. He could not see any transparent application process or expressions of interest in the appointment of a coroner. The post seems to be passed to a deputy nominated by the outgoing coroner prior to their retirement. That is how it seems to work. The salary is funded by the local authority but that body does not choose to make an input to the selection process. Section 8 of the Coroners Act grants the power to appoint coroners to the local authority but this needs to change. Coroners should be centrally employed and funded, not from the coffers of the hard-pressed local authority. While there are other provisions that allow for the appointment of a deputy coroner and the merging of districts, the open advertising of any role, which should be the normal course of action for a public service vacancy, does not take place. I find it hard to think anybody would disagree with that. That man said he made inquiries with Kerry County Council about the issue which came to naught. While the legislation dictates that the council is responsible for the appointment, there is nothing that stops the council from using the public appointments process to find qualified persons. Does the Minister have a view on this? Officials from the Committee on Justice will arrive presently, or, I hope, before the end of this Dáil sitting.	spk_229
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-02-14	dail	33	Coroners (Amendment) Bill 2024: Committee and Remaining Stages	dbsect_20	I am happy with the reply.	spk_233
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-31	dail	33	Misuse of Drugs (Cannabis Regulation) Bill 2022: Second Stage [Private Members]	dbsect_8	"I thank People Before Profit for introducing this Bill. Clearly, a new way is needed for the State’s drug policy. A report of the justice committee last year recommended a policy of decriminalisation be pursued in line with emerging international best practice in respect of the possession of drugs for personal consumption through appropriate legislative reform in favour of a health-led approach to problem drug use. The final report of the citizens’ assembly was split. It does not go so far as to call for possession to be totally decriminalised or for the repeal of the Misuse of Drugs Act but it gives a decision back to the Oireachtas saying that possession of controlled drugs would remain illegal, changes are likely to be required to the Misuse of Drugs Act in conjunction with the enhanced use of probation, etc. and that new legislation may also be required. In my view, an overhaul of the Misuse of Drugs Act is probably necessary. The recommendation continues that the citizens assembly “views it as the responsibility of the Oireachtas, informed by legal advice and detailed pre-legislative scrutiny, to determine the most appropriate legal mechanisms to achieve this goal"". My personal view is the consequences of criminalising mostly younger men is vastly disproportionate to the act which has led to the charge. Potentially career-ending consequences and limitations on travel from even a charge which is unproven or does not result in a conviction being applied is not the fairest or most just way to deal with people smoking cannabis. I saw in my own career people being charged with pieces left on a grinder, traces of cannabis of less than even 1 g. My experience has been that this system often led to young, often vulnerable men, being pressurised into providing information on potentially dangerous individuals to avoid a charge or conviction. This, at least, causes further stress. There was mention of the powers under the Misuse of Drugs Act in relation to detention. There can be no other conclusion but that it is often used in a random fashion. For years, the offence of simple possession was excluded from the adult caution scheme but even since it was included, the amount of charges remain high. My figures are that there were 5,900 for 2021. I had not seen the 2022 figures but I would be interested in looking at those.However, at the same time, I have met people - family members - who say that as a result of taking drugs and with the increased potency of cannabis, there is a danger to young people, again, particularly to young men. A one-size-fits-all approach cannot succeed. The Bill proposes to amend section 3 to make the possession of up to 7 g of cannabis lawful provided that the circumstances are such that a reasonable inference can be drawn that the drugs are for the personal use of the individual. Section 3 of this Bill places the burden of proof, strangely, on the defendant then rather than the State. Last year, the Supreme Court struck down other laws that placed the onus of proof on the defendant so it is a very tricky area. Placing the onus on the defendants means that they will obviously be already before the court and may be obliged to give evidence. Any further inroads into the right to silence should be approached with extreme caution.  However, the amount of 7 g suggested seems comparable with international norms. Malta, for instance, uses a similar yardstick but what is more problematic may be the reasonable inference. Could it be more prudent for the Bill to provide that no prosecution would be initiated or maintained if the amount was below a certain threshold and there is no evidence the person is dealing, rather than saying that it shall be lawful? Is this apropos of the defence or of a request or command to the DPP not to prosecute? This can all be teased out later. One suggestion is that no proceedings should be brought and another suggestion is that in proceedings relating to this amount, the onus would be on the defendant to prove something. Another potential issue is that in one section of the Bill to amend section 3 refers to a person over the age of 18 years so how does it apply to somebody who is 17? The Bill is clearly not the finished product. Sinn Féin has approached this debate with an open mind to see if the issues, both positive and negative, can be teased out on Committee Stage. A special Oireachtas committee has been recommended. As legislators it is now our job to listen to the decision of the citizen's assembly and to implement solutions. At this point there are wider considerations than just criminal law and my colleagues, Deputies Gould and Ward, have also undertaken extensive work in the fields of mental health, rehabilitation and the treatment of addiction. The current legislative framework is far from perfect but we need to see health impact and other assessments."	spk_26
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-31	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_11	What about Tralee?	spk_122
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-31	dail	33	Ceisteanna ar Pholasaí nó ar Reachtaíocht - Questions on Policy or Legislation	dbsect_11	The condition of courthouses in Kerry was recently criticised by the local judge. It has long been my view that the existing building in Tralee should be refurbished in accordance with the town centre first plan of this Government, the lack of a plan to do anything with the existing building and the need for extra help for Tralee town centre which, like a lot of places, suffers with a lot of vacant units. All along, the Courts Service has been saying that the court had to move because it was shoehorned into the current site. However, recently the Protestant Hall has come up for sale and now preparations are being made by An Post to move the distribution centre at the end of this year. Common sense is screaming at the Courts Service to refurbish the existing building with an imaginative approach. Will the Government discuss this with the Courts Service and An Post to make an extra site available? It is ten years, by the way, since the Kerry Group donated the Denny site with all the potential it would have for social housing, options for the community to gather and new jobs in the town centre. That is on hold since the Courts Service has not moved	spk_149
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-31	dail	33	Policing, Security and Community Safety Bill 2023: From the Seanad	dbsect_22	Ba chóir dom beagáinín a rá mar gheall ar sin. I welcome the proposal and the amendment agus táim buíoch go raibh an Rialtas ag éisteacht leis an díospóireacht a bhí sa Teach ach tá beagáin imní orm mar gheall ar an rud a tharla leis an gCoimisiún Toghcháin. Since that name was brought in, it seems to refer to itself as “the commission” as Béarla. I would hope that “fiosrú” will be used. Feicim sa leasú go luaitear “Fiosrú - Oifig an Ombudsman Póilíneachta (in this Act referred to as the “Office of the Police Ombudsman”)”. Tá súil agam go n-úsáideann an tAire, an Roinn agus an oifig sin “fiosrú” i gcónaí agus gan a bheith ag úsáid an frása atá in brackets. Aontaím leis an leasú sin áfach, agus mar a dúirt mé, táim buíoch as.Is focal simplí agus oiriúnach é le húsáid don oifig sin agus cuirim fáilte leis.	spk_236
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-31	dail	33	Policing, Security and Community Safety Bill 2023: From the Seanad	dbsect_22	It is important that the relevant Minister or Department media team would use Fiosrú all the time, rather than using the longer term or even the Office of the Police Ombudsman. Fiosrú is much easier and rolls off the tongue a little better.	spk_238
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-31	dail	33	Policing, Security and Community Safety Bill 2023: From the Seanad	dbsect_22	That guidance will be given by other members of An Garda Síochána. Is that correct?	spk_263
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-31	dail	33	Policing, Security and Community Safety Bill 2023: From the Seanad	dbsect_22	"Similar to amendment No. 28, I hope in the future there is leadership shown by the Department and Minister to say it would be referred to as ""Fiosrú"" at all times, as opposed to the longer ""office of the police ombudsman"". Seanad amendment agreed to."	spk_271
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-31	dail	33	Policing, Security and Community Safety Bill 2023: From the Seanad	dbsect_22	The main difference is that the Minister is changing the definition of superior officer so someone of the rank of inspector would be able to make these applications.	spk_276
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-24	dail	33	Road Projects	dbsect_3	The Minister of State is familiar with the CAMHS disaster that occurred between 2016 and 2021. That is the identified period for which there was overprescription of medication and inappropriate care. Children experienced massive weight gain. Risperidone was nearly universally applied and prescribed for children. Lives were ruined. Following the identification of some of the issues involved, the Maskey report was established. Following Maskey, a redress scheme was put in place to deal with children who were under the care of a particular doctor. However, the scheme is quite limited in that it deals with patients who were treated in south Kerry between 1 July 2016 and 19 April 2021. There is a fundamental unfairness in who is allowed into the scheme and who is excluded from it. The Minister of State probably has the exact figures, but there are an awful lot of children and parents who have received apologies for the treatment, or lack thereof, in its care in the Kerry region. Anybody who was treated in north Kerry who had the exact same difficulties as people who have been identified by Maskey are not included in this scheme and cannot access it. In addition, some patients in south Kerry whose treatment may have commenced prior to 1 July 2016 are also excluded from the scheme. What are the benefits of the scheme? One can avoid a lengthy and expensive civil litigation route. One is provided with €10,000 upfront in order to pay for medical reports that can often cost up to €3,500. It is only fair that the scheme be extended to all patients or former patients who have received the letters of apology so that they can avoid having to pay large sums of money, because it is an obstacle to justice for those people who the HSE has written to and apologised that their treatment was lacking and did not match the required standard of care that these people deserve. It has been a long road for them. Following Maskey, they were waiting a long time for various audits and other procedures to be established. They feel they have been strung along a bit. If any cohort of patients in this country now deserves a break and quick access to justice, it is them. Where apologies have already been received and when, in effect, there has been an admission of liability, why not save the State some money while providing easier access to justice for these people by extending the scheme so they can be included in it?	spk_2
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-24	dail	33	Road Projects	dbsect_3	I thank the Minister of State for the reply. I accept it was acknowledged that 240 people did not receive an adequate standard of care. The problem is that anyone who does not meet these criteria, as the Minister of State said in the reply, is free to pursue a case separately with the HSE. An example of what we are dealing with in north Kerry in particular is the case of one young fellow who was a talented footballer, who had a social anxiety that was the most serious, was prescribed with Risperidone. He put on four or five stone. He was a talented footballer but he hardly leaves his room now. His life has been ruined. He is in his late 20s. He has lost contact with all of his peers. That is a case which is not included as part of the scheme. It is hard to understand why it cannot be. I know there was a small audit of 50 sample files. I was arguing that there should be a full review of all files. Some 16 out of 50 cases of concern have been identified but not all of those are included in the scheme. Why not save the State some money and expand the scheme and allow these people who have been wronged by the State - the State has been seriously negligent in their treatment - quicker access to justice? This is coming from the patients. It also comes from their legal representatives who feel that it would be much easier where an apology is issued and an admission of liability has been made, to get them into the scheme as soon as possible. These people are still dealing with the lasting physical effects of the treatment. It is an ongoing problem and they just do not need the extra hassle of a long civil litigation process.	spk_4
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-24	dail	33	Road Projects	dbsect_3	When will that look back be finished?	spk_6
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-24	dail	33	Mental Health Services	dbsect_4	The Minister of State is familiar with the CAMHS disaster that occurred between 2016 and 2021. That is the identified period for which there was overprescription of medication and inappropriate care. Children experienced massive weight gain. Risperidone was nearly universally applied and prescribed for children. Lives were ruined. Following the identification of some of the issues involved, the Maskey report was established. Following Maskey, a redress scheme was put in place to deal with children who were under the care of a particular doctor. However, the scheme is quite limited in that it deals with patients who were treated in south Kerry between 1 July 2016 and 19 April 2021. There is a fundamental unfairness in who is allowed into the scheme and who is excluded from it. The Minister of State probably has the exact figures, but there are an awful lot of children and parents who have received apologies for the treatment, or lack thereof, in its care in the Kerry region. Anybody who was treated in north Kerry who had the exact same difficulties as people who have been identified by Maskey are not included in this scheme and cannot access it. In addition, some patients in south Kerry whose treatment may have commenced prior to 1 July 2016 are also excluded from the scheme. What are the benefits of the scheme? One can avoid a lengthy and expensive civil litigation route. One is provided with €10,000 upfront in order to pay for medical reports that can often cost up to €3,500. It is only fair that the scheme be extended to all patients or former patients who have received the letters of apology so that they can avoid having to pay large sums of money, because it is an obstacle to justice for those people who the HSE has written to and apologised that their treatment was lacking and did not match the required standard of care that these people deserve. It has been a long road for them. Following Maskey, they were waiting a long time for various audits and other procedures to be established. They feel they have been strung along a bit. If any cohort of patients in this country now deserves a break and quick access to justice, it is them. Where apologies have already been received and when, in effect, there has been an admission of liability, why not save the State some money while providing easier access to justice for these people by extending the scheme so they can be included in it?	spk_2
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-24	dail	33	Mental Health Services	dbsect_4	I thank the Minister of State for the reply. I accept it was acknowledged that 240 people did not receive an adequate standard of care. The problem is that anyone who does not meet these criteria, as the Minister of State said in the reply, is free to pursue a case separately with the HSE. An example of what we are dealing with in north Kerry in particular is the case of one young fellow who was a talented footballer, who had a social anxiety that was the most serious, was prescribed with Risperidone. He put on four or five stone. He was a talented footballer but he hardly leaves his room now. His life has been ruined. He is in his late 20s. He has lost contact with all of his peers. That is a case which is not included as part of the scheme. It is hard to understand why it cannot be. I know there was a small audit of 50 sample files. I was arguing that there should be a full review of all files. Some 16 out of 50 cases of concern have been identified but not all of those are included in the scheme. Why not save the State some money and expand the scheme and allow these people who have been wronged by the State - the State has been seriously negligent in their treatment - quicker access to justice? This is coming from the patients. It also comes from their legal representatives who feel that it would be much easier where an apology is issued and an admission of liability has been made, to get them into the scheme as soon as possible. These people are still dealing with the lasting physical effects of the treatment. It is an ongoing problem and they just do not need the extra hassle of a long civil litigation process.	spk_4
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-24	dail	33	Mental Health Services	dbsect_4	When will that look back be finished?	spk_6
Pa Daly	44	Unknown	Kerry	#PaDaly	2024-01-24	dail	33	Gaza and the Convention on the Prevention and Punishment of the Crime of Genocide: Motion [Private Members]	dbsect_8	With the greatest respect to the Minister of State, it is very disappointing that there is nobody here from the Department of Foreign Affairs. Before he left, the Minister for agriculture dropped a statement which said that as the Tánaiste made clear, interventions by states are not about joining one side or another but about aiming to assert a legal interpretation of the issue at hand. That sounds to me like someone who is looking for an excuse not to do anything. It sounds to me like a Government that does not care. I support this motion, which calls on the Government to take its obligations under the genocide convention seriously. As far back as 16 November, UN experts highlighted evidence of increasing genocidal incitement against Palestinians. This is not a war, it is a series of illegal attacks. There is only one actor causing the destruction and that is Israel. When we have indiscriminate shelling, bombing and shooting; the denial of food, water and medical care; hospitals being attacked; debates being shut down; universities being taken over; children being slaughtered; famine being created; and people being rounded up in a ghetto, we have a clear picture of an attempt to ethnically cleanse Gaza. Human Rights Watch has accused the Israeli Government of using starvation as a weapon of war and of depriving civilians of the resources necessary for daily existence. Some 25,000 people are dead. That is every single person in the towns of Killarney, Castleisland, Dingle, Cahersiveen and Listowel. It is a systematic attempt to eliminate the Arab population. Nowhere and no one is safe in Gaza. We cannot stand idly by. We should light up Leinster House in the Palestinian colours, recognise the state of Palestine and implement the boycott, divestment and sanctions Bill.	spk_24
